Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Iran, Islamic Rep.",15780892006,15032795828,13883090123,13134993945,18426790067,21214432666,24128070412,29978969993,36026736989,40223950282,43326580746,51776130209,60209930277,76463436566,1.37376E+11,2.07649E+11,2.03046E+11,2.30146E+11,1.60408E+11,1.20927E+11,1.23352E+11,1.169E+11,1.04303E+11,1.44716E+11,99451847006,92548977242,80580150443,88639121534,75435362425,90084713246,1.19106E+11,1.58845E+11,1.43975E+11,1.15444E+11,69755901672,68891527031,81063648441,75888051044,79466768579,74589632176,86474415975,1.02262E+11,1.20539E+11,1.43164E+11,1.5733E+11,1.54985E+11,1.61393E+11,1.70797E+11,1.8066E+11,1.77673E+11,1.81837E+11,1.64923E+11,1.30182E+11,1.06363E+11,1.07895E+11,84507234722,89508770019,95598392157,70471141177,47086739226,33570336106,
Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34998288223,51234843954,50305686682,53351946920,55819619513,65100823531,66007792005,68083786846,58500392047,45458015288,50208079910,58552425227,75167024733,57171137717,
Iceland,,,,,,,,,,,1481419128,1845535231,1855010331,2232131284,2511533451,2191203965,2111262089,2545756224,2638436740,2703510292,2784359249,2982494027,2965487888,2677972550,2922877085,3198189120,3228525302,3979650053,3797187609,3407699108,3441463212,3622438369,3406094089,3150595749,3271010830,3389340006,3884152749,4151387264,5062425974,5232135837,5640348938,5077686258,4939037160,5445556878,6241810883,7978724637,8762236014,8563947634,6824378056,5413819484,5539342150,5914558339,6186847496,6193397022,6813992584,7736736412,8866529425,9915492158,10003325599,9151157166,7178591538,8635990009
Israel,,,,,,,,,,,9847176279,10925842288,10914243900,15043330646,14788162514,15611660135,15252813001,14839595129,16173491274,16100997041,15328932036,16799836371,17260273144,18285283650,18349947344,18149204237,19680097766,23599866301,22973485185,21924373569,23778832554,26869858325,28753211526,33055901291,36481631405,39308657176,42133440247,43899244286,44831330560,51802763775,57998260452,54842488144,54159035376,53733285965,60099798979,62196056087,64322190987,71478272716,73244086274,63162748167,72657113589,80832687964,82561788088,83361944085,85259712105,85078697140,93585952575,97696481540,1.04343E+11,1.07867E+11,97661231508,1.15976E+11
Italy,,,,,,,,,,,97941876514,1.00862E+11,1.10894E+11,1.21593E+11,1.25327E+11,1.07592E+11,1.22185E+11,1.24082E+11,1.31479E+11,1.47247E+11,1.5545E+11,1.54193E+11,1.54109E+11,1.49386E+11,1.68541E+11,1.75748E+11,1.85092E+11,2.07365E+11,2.19728E+11,2.38513E+11,2.61876E+11,2.66833E+11,2.85817E+11,2.53819E+11,2.74251E+11,3.00455E+11,2.96846E+11,3.27685E+11,3.57294E+11,3.73354E+11,4.14389E+11,4.24462E+11,4.26851E+11,4.30009E+11,4.49674E+11,4.65144E+11,5.02163E+11,5.29552E+11,5.08241E+11,4.41569E+11,4.95294E+11,4.98084E+11,4.57642E+11,4.45276E+11,4.60648E+11,4.90423E+11,5.09682E+11,5.40728E+11,5.5932E+11,5.55404E+11,4.88141E+11,5.57614E+11
Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9168421998,9530662883,6912734119,6574507994,6882459027,6533597073,6694564974,6686352497,6554700444,6534909722,6916470122,7332310879,7638898774,5599312802,6013661949
Jordan,,,,,,,,,,,,,,,,,5027985239,5561222947,5976590927,6842897109,7299312029,10467647432,10092049410,9108945707,8694347596,8046840295,7945719546,9051781701,8232867379,6668976985,7599122717,6571099669,7858122159,8015205600,7854840267,8154457821,8325878485,7552360878,7085939007,6738583951,7568090805,7792780141,8187741886,9185106280,12409412920,15249110137,15887878518,17907444121,21205441561,18222694710,20348612605,22841084291,23418700501,24513481182,24672391267,22694366197,22021996168,22572555479,21073032495,20416606930,16903040211,21187959555
Japan,,,,,,,,,,,1.18298E+11,1.26632E+11,1.3993E+11,1.73979E+11,1.81253E+11,1.62601E+11,1.73455E+11,1.80549E+11,1.93028E+11,2.17952E+11,2.01037E+11,2.0591E+11,2.04726E+11,1.98114E+11,2.19143E+11,2.13493E+11,2.22597E+11,2.43462E+11,2.89718E+11,3.4129E+11,3.69155E+11,3.64963E+11,3.62459E+11,3.58108E+11,3.87733E+11,4.38103E+11,4.89656E+11,4.92161E+11,4.58675E+11,4.75658E+11,5.21142E+11,5.27202E+11,5.31353E+11,5.49387E+11,5.96107E+11,6.31551E+11,6.6126E+11,6.76276E+11,6.81232E+11,5.7523E+11,6.40148E+11,6.76816E+11,7.13724E+11,7.36342E+11,7.96169E+11,7.99672E+11,7.90273E+11,8.16405E+11,8.4754E+11,8.55916E+11,7.94594E+11,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78239100494,55315044050,42979789227,32148882342,30348544930,24309184489,20152313941,21663737487,20103948388,20224572078,25887452260,25499140476,26289613831,24291603180,27911052054,31288289352,35230613810,44425804015,39316836553,33144093214,34105271918,35060219531,43755153975,47168055985,45281333746,45236052412,44331331363,44774644677,47729771226,54841507139,48973465875,
Kenya,1521164824,1550781397,1580318904,1532368742,1666884250,1699734495,1994941077,2028354907,2179137407,2230291517,2627559102,3053068743,2564360588,2524776227,3026665982,2305910207,2244788314,2655692380,3384685423,2740547092,3014226030,2380144482,1996305714,1629060142,1920123369,1783382788,2083780925,2360644018,2573744941,2825134809,2920580290,2789654246,2724329666,3645558529,4258814532,5003748115,5094842580,5632510760,5896150977,5808938883,5920382237,7073054153,6274792556,6270927823,7041993152,8094304702,10143543542,10590431376,11940062232,12936786649,14272325486,16235766911,16305533865,16634435221,18528109692,17669398086,16360129497,18392308315,18656033382,19000137954,17246002375,20510907460
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6051998091,3963255386,4233911251,3295261117,2687376821,2872780907,2293084410,2328547314,2213987216,2222657517,1914950898,2165417744,2511781163,2920329784,3109320359,4508283855,5004224904,5683724283,4583014913,4268545194,4905707044,5512208009,5737888988,5829229927,5060187304,5006870705,5379617966,5779157419,6133048443,4418623257,6146215386
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607240053.6,808909518.5,1096285214,1095289992,1158699628,1139908900,1568152980,1940124518,2138974085,2449741889,2766906071,3315422522,3889680099,4510163547,5054134018,6196560352,5566983872,6503409022,7566695791,8842726164,10178840181,11210477786,11939258369,12967687022,13494178359,15775601544,17519736609,15969175709,19653405142
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112504742.5,108887322.7,99999551.56,112357359.3,126661932.1,138925526.5,154707663.3,183764555.6,193782887.1,186479019.7,170775238.6,,,
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",1257561392,1148911624,1552922559,1941108997,1458594404,1654941951,2474633285,3220860048,4582120527,5777356381,6305311153,7575160842,7588067975,10167461207,12161524810,12671091338,15776582837,19259121740,25127712100,28539350179,27587316532,28876350110,29313424523,31331445886,32685015128,32017645642,42648172337,50364781209,57024508081,66044383740,74917065042,89888543373,94218444381,1.00572E+11,1.24645E+11,1.52105E+11,1.73607E+11,1.77708E+11,1.34669E+11,1.67846E+11,2.04927E+11,1.97832E+11,2.27292E+11,2.5111E+11,2.81455E+11,3.03275E+11,3.41099E+11,3.79927E+11,3.92324E+11,3.65224E+11,4.29174E+11,4.91456E+11,5.04075E+11,5.12341E+11,5.18813E+11,5.29773E+11,5.57187E+11,6.06537E+11,6.16927E+11,6.05147E+11,5.84998E+11,6.35015E+11
Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37273098392,39199302033,44673150344,44635287023,48184787739,51478896643,53643045270,58585693464,59486264381,53288491650,,
Latin America & Caribbean (excluding high income),48242448224,49330451751,52133505093,53754543783,58222948263,63083885365,70470944746,72682486136,78338498735,82227819845,91578231050,97796262771,1.06284E+11,1.23088E+11,1.46885E+11,1.42791E+11,1.40908E+11,1.38659E+11,1.47735E+11,1.66923E+11,1.95262E+11,2.00515E+11,1.57012E+11,1.27264E+11,1.33024E+11,1.36171E+11,1.45401E+11,1.53409E+11,1.67347E+11,1.81882E+11,2.03244E+11,2.28575E+11,2.68214E+11,2.93476E+11,3.45144E+11,3.55807E+11,3.86685E+11,4.53905E+11,4.90386E+11,4.74887E+11,5.35886E+11,5.36351E+11,5.0989E+11,5.26188E+11,5.74783E+11,6.17651E+11,6.85882E+11,7.56866E+11,8.2323E+11,7.13275E+11,8.74576E+11,9.52929E+11,9.83137E+11,1.02402E+12,1.04144E+12,1.02994E+12,1.01866E+12,1.08545E+12,1.14191E+12,1.13399E+12,9.80589E+11,1.13826E+12
Lao PDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225856867,1316423172,1288844107,1323965109,1736141926,2017935122,2389961642,2767169288,3371823449,3690359610,4031385741,4720752703,6185602267,7013668842,7188519607,7479510880,7819978215,,,,,
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542339185,2743246294,3548322908,7347627274,9473129074,10262009639,11124586206,11451614773,10922069248,11064056148,10378084667,9838424265,11904493360,11678307986,12390684773,13986769072,13220596567,12780200926,14516094032,16594242302,19676337917,20835426520,20203379074,20492853915,22297818457,22361958106,24315275422,25756083421,26294412769,26635452549,24093416123,16020541212,
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11021711777,11558787760,12878744378,12261531965,16211433542,17369466799,22163976407,22688863522,9651651662,21549555655,29660775799,27044849111,16894150014,9873845984,12577572412,15570223847,15788206997,16246464842,
St. Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,59853242782,61504270904,65037198209,66966004628,72297539671,77753066573,87379375027,89992262184,96642770487,1.02394E+11,1.1384E+11,1.2174E+11,1.31688E+11,1.50526E+11,1.781E+11,1.71828E+11,1.69521E+11,1.67819E+11,1.79669E+11,2.02928E+11,2.37316E+11,2.43519E+11,1.91147E+11,1.55091E+11,1.61909E+11,1.67561E+11,1.79343E+11,1.88151E+11,2.02663E+11,2.22117E+11,2.47566E+11,2.80727E+11,3.26426E+11,3.55419E+11,4.14749E+11,4.30303E+11,4.68187E+11,5.48428E+11,5.91254E+11,5.71005E+11,6.43942E+11,6.46272E+11,6.16883E+11,6.39371E+11,7.00226E+11,7.56105E+11,8.36568E+11,9.23431E+11,1.01704E+12,8.77147E+11,1.06853E+12,1.16949E+12,1.20094E+12,1.2467E+12,1.27011E+12,1.25421E+12,1.2405E+12,1.32015E+12,1.39397E+12,1.38759E+12,1.2001E+12,1.4208E+12
Least developed countries: UN classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09528E+11,1.22668E+11,1.44601E+11,1.67683E+11,1.80923E+11,2.02735E+11,2.20012E+11,2.21351E+11,2.31263E+11,2.47955E+11,2.6897E+11,2.80931E+11,2.91021E+11,2.83176E+11,2.80528E+11,2.93068E+11,3.1845E+11,3.29791E+11,3.14099E+11,3.60824E+11
Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45183E+11,1.3477E+11,1.37701E+11,1.39797E+11,1.44975E+11,1.38158E+11,1.41743E+11,1.4443E+11,1.53584E+11,1.65081E+11,1.70391E+11,2.08423E+11
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,2015675757,1816440986,2028038793,1800854513,1808685322,1767890593,1852193125,1771279978,1966297195,2105932022,1981396787,1786716160,1648119283,1606039249,1567724328,1554661811,1766055785,1665609448,2280528392,2712614682,3234783463,3009191332,3450085327,3822205337,4233643777,3958989323,4263060193,4251486187,4166407149,4083058028,4405621005,4753664643,5129203782,5872938135,6706895876,6773964992,6963635906,7692627608,8576505586,9177459952,10543815683,9539209853,10609259773,11802479780,12865995153,13211853302,14128380527,14655825163,15243793410,13782538034,15525636803,19189687089,19282840909,18987853810,20804353316,23008993743,24825493249,26596036870,27063669051,25495363312,22584335514,25189232791
Lower middle income,2.09826E+11,2.10182E+11,1.83205E+11,2.03384E+11,2.25351E+11,2.3217E+11,2.47576E+11,2.78058E+11,2.93801E+11,3.03213E+11,3.47006E+11,3.58388E+11,3.70845E+11,4.11481E+11,5.81972E+11,7.68323E+11,7.69144E+11,8.75335E+11,7.2485E+11,6.61466E+11,6.96649E+11,7.02855E+11,6.22885E+11,6.53251E+11,5.44029E+11,5.49596E+11,5.03885E+11,4.9029E+11,4.66548E+11,5.27218E+11,6.06385E+11,6.38818E+11,5.93441E+11,5.78808E+11,5.58013E+11,6.05438E+11,6.6242E+11,7.14824E+11,7.28744E+11,6.55324E+11,7.23988E+11,7.96031E+11,8.47718E+11,9.66083E+11,1.04418E+12,1.20848E+12,1.3683E+12,1.53104E+12,1.67647E+12,1.53912E+12,1.66488E+12,1.81869E+12,1.84319E+12,1.79815E+12,1.81987E+12,1.7411E+12,1.79293E+12,2.02123E+12,2.18626E+12,2.16503E+12,1.83575E+12,2.19316E+12
Low & middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.23197E+12,,,,,,
Lesotho,1161657.26,1418442.169,1748606.338,2090983.068,2249954.149,2555645.972,2800208.875,2934717.054,2959170.511,2971401.962,2934717.054,3668396.318,5258031.574,6969953.004,9660107.156,14062192.18,21765824.45,23110896.8,25678774.23,36928526.08,45243560.89,54512374.95,65539580.52,72579229.18,86288031.6,97976028.32,107781165.5,121785921.8,168214979.5,201821698.5,210814658,298607762.5,337382718.2,363726250.6,399459211.3,461984055.6,553967230.2,606339677.4,833459747.3,829179948.5,881760302,1015412224,1216562647,1249455946,1265230051,1286158365,1409086790,1623986696,1755664622,1798815613,1868445815,1920962981,2083464891,1926080516,1907351662,2048943835,2077820496,2081993509,2095581961,2066621550,2055391992,
Late-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78773E+12,,,,,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4998183598,6472688506,8362421956,8899625908,7605569957,8106875619,9705345293,11658835792,12777736271,15135265875,18110759764,20701032997,22905195743,25383607886,18110250498,21154713927,24162370376,25411492164,26888252712,26438672541,28911509382,30079990664,33431089061,35443321611,37589928376,35943421232,42649713239
Luxembourg,,,,,,,,,,,8451775468,9125817863,9368265291,10422825118,11032988418,10038736164,10154435059,10114139770,10820728616,11514311752,11962011299,11619363761,11585401572,11730143076,13361645168,14234780775,14478864735,15536684310,17160432017,18730186387,19666435526,21461929171,20797679336,21883651692,23352206282,24341224964,26242984424,30447428048,35741907063,40447158177,47273971021,50502799989,49750844270,51563499860,56253385330,59711662672,66573512825,68280193291,69769096348,63438637409,72480620478,77370090674,78732082099,83636638342,90525091285,95691946361,99282301227,1.0003E+11,1.03255E+11,1.10335E+11,1.12085E+11,1.2379E+11
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4466664790,5660592750,5917281886,6909466008,6549841813,6725019475,7776765577,7987587450,8935328923,10780989193,12619709460,15380727850,18064068133,16051784546,11092677992,12513200660,15363753412,16169894412,16149301853,16622261679,16896450053,17498985452,18995430977,20217654844,20826348040,20312990849,23054421899
"Macao SAR, China",,,,,,,,,,,,,,,,,,,,,,,1817260765,2052758654,2159243586,2136715560,2568810485,2905746043,3198241070,3430784464,3641292248,4039656686,4466335037,4542782600,4792929862,4755506256,4381885715,4331782400,4289803947,4682136291,4931668033,5161749348,5753263910,6358566117,7491615032,7979599158,9162382076,11407798439,10960931038,8568405434,9999242846,12198002805,13940908774,15611429609,17974287157,18015403882,16120464514,17379571891,18234282736,17479409209,14907767333,21951407028
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,3200059247,3326628142,3385613512,3526938586,3159509250,2653191219,2892924223,3360844985,3437873027,3637304986,4352118148,4088494719,4026116923,4680175010,5533402708,7231113963,9131420121,11234384886,9098571578,9426016304,8261174163,8857474643,8987435919,8535308169,9193242996,9487136057,9289901282,10099367783,10540847661,11385081987,12429819260,13036351083,14365292283,13604083839,13539870803,14778933878,13926430961,15263142442,16496376016,17674685036,19014972060,19274355821,20536033257,21994107591,24144348568,26470929507,28652150678,32954859587,37518448116,34380355944,37071661998,40435981541,41790435182,41760584661,43359419319,42898210829,49100267715,52985527396,56916794525,58829241400,51669302845,56755449599
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240385306,1415369476,1589393117,1424414686,1102166475,1457995273,1612654806,1866261621,2402751220,2489282743,3072487209,3351885007,3840497113,3950190937,3019610327,3450111831,4221676465,4337094614,4579531263,4721075111,4448497269,4573461079,5076550098,5570497770,5915404888,5617287184,6694339572
Madagascar,1201182573,1475547290,1468853582,1646188576,1699722174,1743218339,1786714503,1672953666,1977433763,2074463486,1994161523,2007545742,1743218305,1776677177,1579270837,1686337887,1221257216,1335018053,1512349740,2087847705,1629633299,1129753811,1001884309,857592592.6,996793743.3,1114039321,970356108.9,902153040.9,881227909.7,787060847.8,1138175523,910369996.6,916072985.7,1043980948,1042771481,1073614687,1116601241,1201931063,1264263392,1339825105,1562972754,1747068173,1309912825,2054752817,2237071886,2080541599,2149710092,2802512921,3840166551,3155717829,2969806199,3044961986,2939907213,3261553729,3488938954,3717317472,3897268132,4819930858,5356775721,5600592582,4827710806,5185132306
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2894897945,2924579124,3207276804,3470962964,3915506044,3905461244,2300634384,
Middle East & North Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.11329E+11,5.51934E+11,6.13154E+11,7.09526E+11,7.85023E+11,8.77571E+11,1.04696E+12,1.20005E+12,1.10324E+12,1.10851E+12,1.15092E+12,1.20491E+12,1.22863E+12,1.27877E+12,1.2151E+12,1.16974E+12,1.25534E+12,1.30004E+12,1.27459E+12,1.09282E+12,
Mexico,12881962184,12730675570,12951899087,14297475336,16483599065,21733160686,23420084749,23330721994,24773110755,24734779442,26633449356,25490899197,29426208654,35545248298,41880190200,40243604846,37804486534,30902310499,37705310040,48810075615,66959835981,78826026414,48988806633,32435023576,38210807342,42407703692,39192199886,41206941050,56337704918,68313580402,81801954983,95527018356,1.15455E+11,1.14012E+11,1.34243E+11,1.12841E+11,1.32564E+11,1.63204E+11,1.87365E+11,2.08937E+11,2.51344E+11,2.4923E+11,2.5224E+11,2.58573E+11,2.75337E+11,2.90147E+11,3.15348E+11,3.30568E+11,3.41416E+11,2.86964E+11,3.35906E+11,3.54777E+11,3.73994E+11,3.81916E+11,4.04529E+11,4.28484E+11,4.4071E+11,4.68741E+11,4.9888E+11,4.95247E+11,4.27225E+11,4.85611E+11
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141670700,145196600,133620500,139464700,151541900,158743200,173745100,161037700,162022400,181790600,170133900,168548700,169395800,188009400,192879000,265971700,182334300,
Middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.09432E+12,,,,,,
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640614835,1112332875,1131018476,1352751060,1596383454,1739047997,1588850208,2008300257,2155987535,2158433118,2775759015,2506896316,2720549424,2559638681,3106453857,3406741223,3727004461,4285355001,4505111246,3952842202,4362618128,4710886545,5099020138,5209569173,5946555527,6537953908,7265374351,7645954770,8466610381,9320270550,8304119748,9460945712
Mali,,,,,,,,385635634.5,363910390.2,391072915.7,325890204,358484177.9,403742199.6,389254838.6,537721019.1,510563753,458056779.1,445381638.4,659023502.3,702476332.6,771277102.1,748807605.7,730605045,843222322.6,932670553.1,1217209209,1089005484,1045924090,1062979375,1013779222,1086882326,1190863880,1240971717,1175737143,1055279690,1289502609,1241620005,1323012637,1527418203,1580171894,1588877706,1977269054,1868853658,2052116652,2029136871,2145825399,2374713693,2451279654,2883353450,2746949100,3479867317,3671728070,3477621192,4331991080,4620617528,5188953484,5751521852,4934805749,4337694253,4593618214,4460403286,5087769151
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7829544103,6946735049,7102847554,7418528570,7345938533,7911391989,9242646400,9975769111,11725215245,11598720071,12551842117,13027890602,13519396982,13350890824,13470847664,16066164429,16993402298,17755619268,17791448670,19208348562,18780361161,20211196230
Myanmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8573699367,8624548742,8836654586,11443634686,15435575722,18818899220,20708104998,20246166575,18681948900,19709456089,15353666294
Middle East & North Africa (excluding high income),,,,,,,,,,,88848474867,98937931979,1.12179E+11,1.37385E+11,2.24622E+11,3.22922E+11,3.16558E+11,3.64329E+11,2.7729E+11,2.31263E+11,2.35888E+11,2.41113E+11,2.20458E+11,2.71585E+11,2.20839E+11,2.16233E+11,1.89768E+11,1.93198E+11,1.78423E+11,2.01491E+11,2.38699E+11,2.8323E+11,2.75489E+11,2.44113E+11,1.91365E+11,1.95329E+11,2.05322E+11,2.02089E+11,2.09392E+11,2.10195E+11,2.2876E+11,2.55924E+11,2.84118E+11,3.17656E+11,3.5801E+11,3.77964E+11,3.93702E+11,4.40967E+11,5.0421E+11,4.86749E+11,5.10789E+11,4.844E+11,4.8191E+11,4.70008E+11,4.76305E+11,4.30543E+11,4.18901E+11,4.75641E+11,4.7478E+11,4.51593E+11,3.66398E+11,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003168361,2880688850,3381230376,2442324678,2367444021,2375654074,2390861811,2316327718,2352614244,2455985559,2832200150,3070879753,3354554648,3445778128,2753938386,3130762784
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3008870206,4499398356,5193416861,5585948983,5966292733,5283520132,6210535649,6925723445,9190732786,9984493440,8437183241,9247732995
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128687589,1085206847,1242824536,1059843081,914907275.3,675763195.4,481911554.9,404914408,423031383.7,413067047.1,432995720.4,473758915.8,503651925.8,635000000,1018174037,966540656.2,725584878.7,708373751.8,,
Mozambique,,,,,,,,,,,,,,,,,,,,,1553236617,1417812558,1501562911,1220465025,1136487281,922212206.7,1018292661,1060419758,1036092406,1146339275,1072133601,1082611887,999438511.7,1009089319,1254020201,1232803353,1130802686,1136284153,1224710563,1730935788,1684852509,1326628177,2714093691,2840473768,2885399272,3045591005,3080170369,3480033652,4040552654,4555104831,4641302521,5880684595,9814465257,10836872897,12113154184,10022086063,10819724791,9424267330,13517581135,13317147481,13263163095,18665176435
Mauritania,,185149420.5,216474562.7,206796872.3,207306239.2,221313412.2,221900108.4,274099898.8,285143658.9,281867791.8,305778334.8,311045906.3,439725588.7,409837287.1,679784205.5,751294242.6,1147186756,1001300291,795588963.8,744087383.4,753551787.5,930596587.3,1108112933,1078302313,1018108411,1028247490,1166719510,1028304906,935430330.5,867026489.8,908720414.1,770244829.1,652870884.6,621345705.2,591342786.3,694039142,704998625,661658044.4,703509265.2,744584772.9,918063930.8,1006535931,952050142.3,1199014279,1803250823,2279284384,1840507979,2072441112,2320724623,2177474977,2585000650,2951996546,3859463423,3678635420,3128484746,2907777601,2822682403,3238989355,3662855611,4092784189,4173851572,
Mauritius,,,,,,,,,,,,,,,,,1252399102,1370157867,1390015229,1390015229,1262096885,1136949332,1045974913,1077395223,1174334015,1255205600,1606720299,2177106003,2610341616,2649452166,2948964207,2901101575,2981986805,3200579394,3391136434,3299865292,3668991339,4025091285,4317049476,4521985131,4429815140,4555597837,4411493859,4187584035,4422796348,4866887843,5479603973,5625758509,5704104452,5080987165,5549963276,5895667005,5976996401,5945456888,6157178637,6681832574,6856457152,7007479808,6991890575,7139876103,5074903350,5218422029
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,3607029928,3772446276,4048536953,4085428314,3980704369,4245489657,4286546445,4363304441,4510274999,4582867869,5366513227,5353422716,5191576472,6056739700,8287481094,6870731699,7502050999,8686147307,9804194863,11807637763,14229382052,15024927520,17091442720,18630173397,19842234091,17890559471,16733239891,18151178755,21729634769,27314437337,34494181728,43189871207,45942775983,52850376443,66398920830,82134177468,86146870542,91164560415,74067697632,81891714838,1.01852E+11,93464854692,99246537319,1.03746E+11,1.24118E+11,1.35178E+11,1.46222E+11,1.55034E+11,1.5866E+11,1.3846E+11,1.59953E+11,1.70047E+11,1.74998E+11,1.78015E+11,1.85116E+11,1.86603E+11,1.89279E+11,2.0857E+11,2.11674E+11,2.06619E+11,1.89292E+11,2.24237E+11
North America,,,,,,,,,,,3.16608E+11,3.3432E+11,3.74027E+11,3.98983E+11,4.0093E+11,3.64406E+11,4.22894E+11,4.57724E+11,4.9184E+11,5.05726E+11,4.76047E+11,4.87845E+11,4.65585E+11,5.22013E+11,6.42002E+11,6.85782E+11,7.41741E+11,7.85074E+11,8.29859E+11,8.68724E+11,8.96941E+11,9.00335E+11,9.60014E+11,1.04079E+12,1.15745E+12,1.24511E+12,1.34552E+12,1.52894E+12,1.68948E+12,1.87475E+12,2.10386E+12,2.04349E+12,2.11244E+12,2.21766E+12,2.45241E+12,2.61491E+12,2.77825E+12,2.86343E+12,2.81595E+12,2.46187E+12,2.78868E+12,2.92658E+12,3.00439E+12,3.04521E+12,3.18875E+12,3.33052E+12,3.37146E+12,3.52213E+12,3.66234E+12,3.6999E+12,3.35806E+12,
Namibia,,,,,,,,,,,,,,,,,,,,,1291798618,1487438938,1321323810,1147672013,1161675691,1197877108,1271646784,1437333308,1385075863,1364191090,1342099543,1389541797,1464403631,1450027846,1504297208,1641663384,1899672303,1964828203,2115147723,2144639505,2032961025,2323082402,2465976289,2725051753,2453933349,2476650055,2880854820,3808860565,4519978967,5203285088,4670161753,4636122034,5544968579,5927211761,6986587571,7012869678,7288862726,6552584703,6633996404,6505711631,5304859654,6074861812
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3668091698,,,,,,
Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755077917.1,762888601.3,444093825.4,598926846.2,860166974.9,938777182.4,952675354.2,973929814.8,998353999.9,908515840.1,976275923.3,1070547281,1078744388,1078764115,1150096066,1227057118,1217553970,1277346715,1701673586,2249986474,2508811214,2587333153,2475766938,2616717638,2747281033,2949615172,2525562332,2817682428,3081549404,3273870642,3362159278,3480772559
