Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5128178086,5276856627,4339938418,4016273644,3955394292,3830093889,4012250972,4050889028,4245565950,4360489025,4584344893,4961586995,5141703592,3599192515,4283039092
Jordan,,,,,,,,,,,,,,,,,2261494579,3045548719,3180233743,3424210037,3995432429,4814900108,4648104457,4222953343,4657486519,4694669015,3772597058,4467495622,5007586287,5657650324,5966827719,5642343069,5813156128,6111526725,6387629456,7242900277,7234999441,6789287069,6395932507,6218788727,6115379853,6402016984,7630950787,8009201976,9743496523,10597339162,12192537425,13186875329,15870747283,13747900334,15236779029,15586493122,15444182763,14754383466,15578594814,14101408451,13676737082,13907389583,14028422383,14935206992,9665254556,12617122735
Japan,,,,,,,,,,,63189286367,73296708994,76316592470,80314359078,98899774849,97956836242,1.14219E+11,1.27619E+11,1.27296E+11,1.32776E+11,1.55324E+11,1.76152E+11,1.78772E+11,1.87653E+11,2.16464E+11,2.27898E+11,2.16537E+11,2.16757E+11,2.31502E+11,2.53685E+11,2.72528E+11,2.87327E+11,3.00563E+11,3.03043E+11,3.16523E+11,3.29763E+11,3.457E+11,3.84021E+11,3.74713E+11,3.8221E+11,4.31988E+11,4.03331E+11,4.35164E+11,4.77066E+11,5.45625E+11,5.84472E+11,6.44708E+11,7.00817E+11,7.11945E+11,5.45473E+11,6.81081E+11,6.80267E+11,6.81258E+11,6.8678E+11,7.50938E+11,7.75052E+11,7.87594E+11,8.39726E+11,8.71296E+11,8.58588E+11,7.57261E+11,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42200870519,38402792171,33986471072,31675391039,28191098026,29600652927,30192665986,30554977977,26918935598,27726503666,35462198189,34823878622,40604642473,43649990659,48538789612,48732944770,52046785015,56783042451,57294089833,50476093144,52040852031,52249015439,54756968180,56235406321,54829521162,52581510795,50215342810,54232570234,59438896976,60627674915,53291726251,
Kenya,1416220221,1565578398,1718332998,1768195548,1964905963,1825605669,2199206242,2084763379,2344347684,2558942408,2632956995,2753470663,2458659285,2671268691,3076142107,2718752226,2770419693,2847699388,2895511074,2763036282,2913067181,2791093240,2879858242,2814063852,2838675219,3029364101,3325389639,3334020025,3487627777,3815746542,4675831825,4617748995,4581750767,6025945859,5956312095,5499984510,5750725130,5138527034,4887543459,5341118348,5401739159,5596600638,5994799076,6427147983,7236643329,7915427386,8195665827,8700316499,8906670858,8441825402,9653429281,10461165200,10697575713,10648323523,10845332284,10608330745,9911449685,9810581199,10474963694,10144196820,9249130857,10445671446
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3341129255,1808501157,2240402493,1815406064,1500185109,1600712489,1937702252,1768417606,1584520893,1751026760,1694316920,1831206568,1928066929,2175143146,1936316093,2108565562,2653572520,2895192900,2863879124,2528789009,2926332976,2363860296,2655521085,2490314128,2350024278,2259872080,2398219513,2333100417,2712131321,1972383641,2456452340
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314757155.8,546927622.8,786289581.4,648942921.3,883243288.8,857094571.4,1282002874,1670392082,1949455348,2203305311,2447268720,3134870557,3648692411,4348703597,4789954495,5539832491,4993292736,6019973787,7156814414,8189162724,9337458477,10390707346,11140147277,12100140954,12736811721,14543041779,16476384931,14618134239,16586378093
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18852746.07,20247704.07,16060893.97,16947626.47,20142186.78,18497472.24,19882749.76,26736533.69,32596131.74,24367718.82,18137358.17,,,
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",155062402.9,210050324.6,242848586.5,278298999,358924376.1,490117424,700344558.6,910394883.1,1256146911,1715057364,2241509250,2783520420,3978049034,6001816723,6259694163,7595847616,10567847537,12881406877,15057673224,15507566365,16828072130,19160992170,19553422048,22771806755,25645677105,25977637951,35076370886,43647591074,48307154397,46536136656,48903711464,54880509567,61534401708,67725935601,79982761021,98343952986,1.08365E+11,1.28644E+11,1.47381E+11,1.65465E+11,1.9357E+11,1.90087E+11,2.14442E+11,2.43563E+11,2.94722E+11,3.18003E+11,3.56307E+11,4.01216E+11,4.31717E+11,4.29745E+11,4.85731E+11,5.60617E+11,5.93096E+11,6.15754E+11,6.28657E+11,6.30129E+11,6.45078E+11,6.61078E+11,6.87362E+11,6.89E+11,6.76312E+11,7.43134E+11
Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51871685347,59269662507,63825809814,61277264892,62137833909,61598537720,63114587975,60103889974,59891370350,53872228432,,
Latin America & Caribbean (excluding high income),35112026861,36023480718,39655481499,42171774328,41872106362,48195204360,52997867064,53608677667,57146008193,63141361853,66927529641,68716084728,79074418841,87145857910,88786669224,91287832121,97867639135,1.06276E+11,1.20924E+11,1.35206E+11,1.45271E+11,1.57154E+11,1.64397E+11,1.77768E+11,1.9274E+11,1.97399E+11,1.93965E+11,2.11626E+11,2.28959E+11,2.40099E+11,2.46707E+11,2.50685E+11,2.66142E+11,2.83448E+11,3.04669E+11,3.38953E+11,3.67402E+11,4.01288E+11,4.28049E+11,4.4638E+11,4.89935E+11,5.00865E+11,5.14091E+11,5.44633E+11,6.06086E+11,6.57699E+11,6.98093E+11,7.29822E+11,7.34871E+11,6.68711E+11,7.6638E+11,8.15121E+11,8.42252E+11,8.56246E+11,8.75753E+11,9.24418E+11,9.50516E+11,9.91255E+11,1.03296E+12,1.04334E+12,9.47886E+11,1.02843E+12
Lao PDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819957894,1569913879,1497886230,1374070954,1435629333,1603023713,1833506463,1982790559,2252093173,2378120307,2751651663,3368682032,3594754283,4290770608,4592583412,4898082061,5410323483,,,,,
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661467608.2,641473817.6,722244848,1437968180,1679926785,1680673907,2503183049,3405733883,4327595388,4548302753,4793911102,4870613679,5688876778,6399986375,6854385407,8501345243,8900888745,8609278696,9611707045,10404208773,11404244036,12529239758,12855742812,10938319887,11308860757,10510496640,11553482873,11389072914,11835902995,11281307043,11178911331,7474228851,
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27835303947,25088478019,27028701697,32789671129,36205258218,32272866605,30734946416,30658689817,9035044263,28739993794,21894068926,9931236181,10828699681,7904548422,18069416406,22050451766,19183893008,9101374767,
St. Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,45010424928,46659956878,51180165759,54519833129,54357746484,62433342192,68239601649,69275470536,73905901470,81236994430,85941862974,88175230443,1.00045E+11,1.09739E+11,1.12983E+11,1.16349E+11,1.24837E+11,1.35734E+11,1.53717E+11,1.70969E+11,1.85585E+11,1.9824E+11,2.06823E+11,2.21707E+11,2.38843E+11,2.47329E+11,2.44416E+11,2.63648E+11,2.83703E+11,2.98822E+11,3.08848E+11,3.17879E+11,3.36235E+11,3.55815E+11,3.81883E+11,4.23784E+11,4.59783E+11,5.02367E+11,5.33738E+11,5.55826E+11,6.12087E+11,6.27557E+11,6.44171E+11,6.85729E+11,7.69681E+11,8.36867E+11,8.98152E+11,9.46541E+11,9.53614E+11,8.718E+11,9.94577E+11,1.05972E+12,1.08089E+12,1.09525E+12,1.12397E+12,1.17376E+12,1.20339E+12,1.25803E+12,1.31175E+12,1.32508E+12,1.22051E+12,1.33992E+12
Least developed countries: UN classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0724E+11,1.1619E+11,1.35009E+11,1.55324E+11,1.7574E+11,1.98814E+11,2.18421E+11,2.20056E+11,2.27711E+11,2.06912E+11,1.77049E+11,1.84331E+11,1.99089E+11,1.82598E+11,1.77984E+11,1.90471E+11,2.03424E+11,2.18462E+11,2.10008E+11,2.16495E+11
Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64276E+11,1.63575E+11,1.73171E+11,1.29092E+11,76609809032,81399321065,91821617879,74598614722,70261398717,80666539473,89621150705,93307236125,1.00934E+11,1.0943E+11
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,2194237521,2279602208,2406456485,2323736880,2324837322,2465209487,2319532533,2463525920,2465370349,2451000623,2556101976,2474583352,2424140332,2452150421,2124984620,2550797188,2608237702,2261942125,2476202939,2817822552,2919300855,3211629074,3357218284,3332993936,3307628930,3472980398,3923598610,3943878185,4225708333,4508403114,4810465309,5132766863,5476662306,6199581424,7011727744,7215068225,7496456003,8372810008,8453747336,8791449595,10372878007,9825883375,10441311974,10791753402,11627412987,12400190172,12876414682,13819906619,13873831934,12166556460,13232358321,14582058870,14555594154,15521556311,16183174228,16937418652,16811711247,18087575237,18173338189,19475569328,17585040302,20597735269
Lower middle income,1.71439E+11,1.7912E+11,1.52103E+11,1.73927E+11,1.88463E+11,2.0167E+11,2.20447E+11,2.37822E+11,2.60331E+11,2.91505E+11,3.2547E+11,3.48199E+11,4.00714E+11,4.45562E+11,4.38889E+11,4.13867E+11,4.5689E+11,4.54118E+11,4.07355E+11,3.90738E+11,3.13823E+11,3.19654E+11,3.38393E+11,3.65543E+11,3.64535E+11,3.51934E+11,3.60032E+11,4.03971E+11,4.30965E+11,4.75328E+11,5.08483E+11,5.14066E+11,4.65853E+11,4.87128E+11,5.19562E+11,5.44874E+11,5.80887E+11,6.03599E+11,6.21449E+11,6.04291E+11,6.88482E+11,6.87676E+11,7.34186E+11,8.00245E+11,9.10303E+11,1.00825E+12,1.12447E+12,1.17871E+12,1.28309E+12,1.17714E+12,1.31675E+12,1.4431E+12,1.45814E+12,1.49308E+12,1.53031E+12,1.50647E+12,1.56461E+12,1.6937E+12,1.82273E+12,1.82845E+12,1.61274E+12,1.83293E+12
Low & middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.29808E+12,,,,,,
Lesotho,456065.7031,503237.7776,676234.5134,786318.9185,896403.3236,959303.4808,691962.596,802047.0011,833490.993,1006487.729,943575.3981,1100844.051,1572625.663,1887150.796,2201675.929,2516213.235,3617045.113,3145263.5,6290514.827,8492202.93,11102772.49,11558826.02,10855858.63,10341616.07,12222485.37,14288914.39,16356925.97,15400215.43,32130172.08,40236306.57,39791769.12,49469092.81,65425159.62,87584372.49,103203222.9,110021833.6,164907157.1,180395057.8,229446711.2,218438307.2,293295495.8,515036310.8,720421794.6,692586241.3,706739908.8,668842801.4,814811947.1,922164717.8,997466955.1,923550870.7,928100815.1,1038249508,1035248829,949413487.1,854133809.3,1012114657,1136481074,1159198805,1227138242,1063439859,876854083.8,
Late-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.47797E+12,,,,,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5085083976,6400693324,7932568925,8233459945,6682210030,7625481275,9461124863,11371285555,12403022702,13300999193,15940315114,17981832147,18556028368,20711797491,17879277652,20808213052,23835156163,26420681790,28341400607,27824828047,28498382257,29902546267,33945709987,36256038694,39855473814,40028462407,46397154050
Luxembourg,,,,,,,,,,,10027908428,10416130317,10966242341,12489437113,13831630390,11664662954,11774985149,12273609118,12610894380,13829655457,13629463827,12972108506,12931438201,13615486184,16070144765,17483852805,18005067566,18602810979,20662628318,23263729286,24563524747,26819776905,27552239592,28863326566,31083019164,32503783706,34512197312,39162540852,45520839689,50988649027,59661851091,63490425033,63427949471,65193478501,71212074447,75467978388,85220279376,89590620695,89297083527,82829002828,91241385040,95245194338,96787140988,1.029E+11,1.09606E+11,1.15239E+11,1.21356E+11,1.21081E+11,1.25419E+11,1.32682E+11,1.34344E+11,1.47432E+11
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3892427518,4616444593,5204946873,5450551975,5104488247,5840493608,6368338819,6688691804,6954910546,7911386105,9770921943,10507885924,11964246967,12241676228,10665649780,12099537641,13624520947,14918571351,15016930778,15953408476,16426564686,17074227303,18163048888,18973817666,19370651594,18953537989,20124715387
"Macao SAR, China",,,,,,,,,,,,,,,,,,,,,,,3878659857,4288123262,4753680787,4551315924,5029299362,5904320292,6241713404,6672833400,7150106785,7120402937,7696965281,7887259256,8283586697,8759439978,8709026275,8558140194,8348083100,8289977166,9871499983,10428654235,11709588309,13065669569,16972139802,16800543866,18281002594,21692211453,23017642129,22933027581,32044535082,40293447565,44543819721,50396897916,48160233651,35365685661,34685337361,40515693888,44498021358,43509983794,15185530256,25797496287
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,3359295986,3001635514,3055961929,3120870136,3539897295,3249535319,3242440323,3564226930,3698880623,4068435369,4191485069,4233765219,4837781770,5577198590,5229239761,4354226770,4804395437,5150214457,5341782411,5453253833,5546559141,5910864612,6348264282,6906754933,7294667064,7416575362,7378122803,8008571148,9698583111,9133029202,10703376293,10934208778,11462087449,11467114972,12491055301,11092313950,11814691622,12591674381,13279434884,14597850189,15849593577,17952806153,18946966762,19080050821,20290880971,22999905619,25726850908,27065987661,26394482469,23971106868,28250244341,29835290951,30626867088,30620869135,33379595976,35210614176,37314482020,41438588265,43942668368,46679718153,39995194213,42485836837
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863612882.9,790939412.8,804077693.7,591698977.2,610201466.6,668423297.8,783436376.7,932031915.8,1111137046,1233410594,1414272024,1429755733,1580028456,1633813651,1436203672,1633354185,2120562090,2118185939,2386139093,2408463476,2470379871,2711281431,3005636578,3221701333,3486087322,3151686747,3704336252
Madagascar,618643688.5,1078409773,1061558514,977309687,1059154435,1179509896,1218028158,1263762463,1403377049,1453927091,1367270418,1095261056,1080817643,1128959818,1196361142,1405784918,1078409774,1136183423,1256542658,1362454682,921236945.9,712551332.3,682014619.6,651743675.8,870617938.3,877475861.8,848421993.1,881752939.3,835426146.1,1162727198,1057392105,1080158736,1085717569,1144710300,1259722800,1303404369,1357922191,1307566406,1249476049,1442930322,1636188750,1793376568,970715133.2,1349766268,1481852446,1509003166,1770693464,2312470345,2604202257,1963738392,2075376753,2209148608,2099541592,2321723101,3235447376,3214678775,3183171012,4628202396,4741560958,5258969098,4072845431,4547154755
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3573086174,3219988390,3507391568,3767921843,4162059408,4440282269,2159971708,
Middle East & North Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.74567E+11,6.66218E+11,7.55756E+11,8.33822E+11,9.00046E+11,9.53425E+11,1.00349E+12,1.05568E+12,9.83486E+11,1.04513E+12,1.10022E+12,1.17146E+12,1.18879E+12,1.18946E+12,1.22566E+12,1.27396E+12,1.31151E+12,1.41107E+12,1.37252E+12,1.22023E+12,
Mexico,6210089217,6759192515,7178773238,7373662585,7882376680,11962946264,13115046183,12407090234,13028414220,14634973716,15260691390,15695092840,17883242150,19834801215,19791341969,20240643742,21713195913,25668751682,31511585040,37404086106,45708527733,50904523781,62387770561,71261079992,75361045618,71998930533,75232100869,82371819699,87118896970,89096049876,92343547407,96577233524,98203370156,1.01874E+11,1.10833E+11,1.3322E+11,1.53799E+11,1.68234E+11,1.80676E+11,1.90487E+11,2.1252E+11,2.11412E+11,2.12249E+11,2.16296E+11,2.37645E+11,2.52651E+11,2.72387E+11,2.77764E+11,2.74938E+11,2.45094E+11,2.99903E+11,3.23035E+11,3.44112E+11,3.48828E+11,3.73185E+11,4.04586E+11,4.1908E+11,4.36522E+11,4.62729E+11,4.69527E+11,4.35288E+11,4.6553E+11
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56718600,50147800,38453300,41956000,48681100,53433100,77118300,79405400,76218200,76448000,84797300,82374800,73031000,70183300,74144700,83964500,81213500,
Middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.22489E+12,,,,,,
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456073118,1090607376,1325047458,1361538079,1407978478,1361366558,1185876945,1533345489,1662951834,1776915650,2107430716,1808311804,1720411461,1726166312,2022885517,2385552200,2675005629,3043915990,2901822287,2498738334,3090443624,3589160306,3659218390,3882213294,4521979363,4905243522,5350700062,5797312016,6539665517,7120172179,6344311672,7121971959
Mali,,,,,,,,276123924.4,257357441.6,292215557.7,289530301.2,393793914.9,354130138.3,322967883.4,354130138.3,359801906.8,416462151.7,515609330.9,492950532.3,546778181.3,685592928.4,539283416.8,482391226.2,548459799,596026322.3,636847486.4,589557417,585792559.5,629574034.5,699481699.3,700129681.4,792675425.2,859869953.3,895866769.2,957765119.2,1053713417,1058398743,1359890527,1352787162,1574875446,1653862985,2386729936,2856089085,2590482070,2442775302,2733500325,2996672457,2684646534,2703942390,2405043149,2399056149,2547036253,2770002924,2792873194,2854050134,3150871348,3086853671,3438754989,3435316234,3514328508,3531900150,3496581149
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7628874847,6929634528,7498393654,7408414956,7113168201,7411032287,9021554532,9952507933,11890336514,11840979585,12812541884,13488059359,14225339066,14360379230,14855875402,17149370909,18353907959,19958036566,19861177899,21244558713,20050571779,21689891887
Myanmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11375651587,10595908162,10132848542,11124278342,12901541590,15058968261,17089897633,19132226774,21301371828,23005481574,18864494891
Middle East & North Africa (excluding high income),,,,,,80672499357,89185425545,1.00051E+11,1.1195E+11,1.29442E+11,1.42802E+11,1.53885E+11,1.8048E+11,1.98697E+11,1.94261E+11,1.79357E+11,1.96202E+11,1.87822E+11,1.53249E+11,1.3636E+11,83218297372,84677961593,1.08266E+11,1.21083E+11,1.13315E+11,1.109E+11,1.03252E+11,1.22905E+11,1.35711E+11,1.4654E+11,1.64969E+11,1.77822E+11,1.84989E+11,1.93698E+11,1.98267E+11,1.95345E+11,2.02791E+11,2.05383E+11,2.09188E+11,2.15562E+11,2.29614E+11,2.31609E+11,2.40729E+11,2.59847E+11,2.73859E+11,2.92114E+11,3.15958E+11,3.34982E+11,3.48499E+11,3.26173E+11,3.41643E+11,3.13564E+11,3.1297E+11,3.03278E+11,3.008E+11,3.15999E+11,3.27762E+11,3.74855E+11,4.01931E+11,3.83542E+11,3.14798E+11,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163361547,1512117558,1537204573,1342629669,1443249506,1654370396,1648741619,1626659111,1615022566,1707773336,1809250892,1841700821,1968681784,2082875513,1090515328,1974849128
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316961038,2739470450,2966980648,3347924906,5127899907,5134139094,5930760464,6149696284,6523021091,7304284653,6919741136,5914733281
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752437086,1680083885,1817342163,1508777042,1216172185,906543046.4,577761589.4,378790287,388366445.9,344741721.9,403262693.2,420286975.7,437311258.3,482000000,855470198.7,1029969095,613938189.8,459655629.1,,
Mozambique,,,,,,,,,,,,,,,,,,,,,254065353.1,211592369,211997625.1,144023790.1,115354303.3,104908098.9,95678003.28,102845201.2,112689788.5,131065734.4,137805621.4,176282550.4,199193608.4,206678110.8,273132203.9,286747685.7,397847361.3,432126455.2,476672631,473469876,625760574.7,952824661.4,1305013709,1555329090,1897656276,2014550941,2265196862,2621113155,2799333894,3231017447,3279842413,3835499140,4208926804,4283423415,5314305770,4957272693,4656277772,4837418169,7153674282,6476917359,5508263331,6835030105
Mauritania,,116490841.3,120621727.4,227198457.8,524621874.5,556842756.2,594108428.8,631113257.2,652740757.5,668028379.4,697513380.1,708491718.1,904460516.6,835394840.5,914730437.5,667762323.3,727331499,689583385.8,745182483.5,848381126.2,893807413.1,1100080561,1009356241,1309552689,1223498936,1349596182,1380446067,1261966679,1344947866,1222457665,1088342207,1156908627,1115776292,1072295146,1125115503,1169742462,1157559843,966767127.3,888752364.3,897347235.6,946438084.8,997652689.4,924493640.3,726576795.4,919615714.4,919860192.3,1681806845,1588195104,1561370744,1597032074,1647734159,1648356698,1746428535,1767012646,1814976677,1862093500,1853820527,1985482035,1986443258,2366234095,2321242288,
Mauritius,,,,,,,,,,,,,,,,,814348924.7,924156440.9,921087288.7,951437812.4,969511720.6,921087288.7,1013161915,1022507413,1064653774,1191825844,1513237672,1788654990,2005045760,2067263824,2236762302,2334196531,2411513904,2573057022,2648191198,2828724394,3127102382,3237402410,3507024318,3555412266,3707036849,4270646096,3764600907,3700379364,3612906542,4102319230,4298756267,4361735676,4493660085,4419004173,5040683645,5305099544,5494662395,5168836466,5494548427,5596191313,5402021987,5349669317,5495476114,5264208958,3261565702,3348693720
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,4128120278,4356591152,4566023276,4833252793,4665299253,5052204401,5367711934,5655340890,6552226249,6904452572,7246479405,7359354790,7508268985,8573788026,9939174687,9641346298,11276683312,11745865107,12637310475,14907743269,15380324687,15252489828,16881026459,18963785440,21577604943,21674160978,24228822563,27755846153,30780806368,35457578937,41775817875,48364007144,54455837690,60741422353,74047878402,88090708975,96219679964,1.01503E+11,1.02001E+11,1.15428E+11,1.33972E+11,1.24822E+11,1.31596E+11,1.38352E+11,1.60569E+11,1.739E+11,1.8552E+11,1.93736E+11,1.96783E+11,1.75376E+11,1.93649E+11,2.01742E+11,1.98228E+11,1.98742E+11,2.08759E+11,2.09287E+11,2.12048E+11,2.30461E+11,2.34915E+11,2.32461E+11,2.11775E+11,2.45412E+11
North America,,,,,,,,,,,2.72675E+11,2.79939E+11,3.02475E+11,3.51338E+11,3.66585E+11,3.56808E+11,3.75416E+11,3.88287E+11,4.28671E+11,4.6424E+11,5.02931E+11,5.09642E+11,4.78134E+11,4.75633E+11,5.27487E+11,5.4684E+11,5.83843E+11,6.35136E+11,7.26244E+11,7.90798E+11,8.52706E+11,8.99519E+11,9.62821E+11,1.01004E+12,1.10854E+12,1.21877E+12,1.31143E+12,1.45762E+12,1.51519E+12,1.61167E+12,1.74846E+12,1.66248E+12,1.6433E+12,1.66162E+12,1.80455E+12,1.90918E+12,2.05109E+12,2.19599E+12,2.27534E+12,2.06605E+12,2.30844E+12,2.46431E+12,2.55808E+12,2.63184E+12,2.74506E+12,2.76772E+12,2.78413E+12,2.88392E+12,2.96954E+12,2.97462E+12,2.59738E+12,
Namibia,,,,,,,,,,,,,,,,,,,,,1806652274,1630559924,1582307473,1402949900,1429350600,1800853669,2012997408,1828205804,1744928050,1767917683,1572718439,2025964553,2154032906,2384615058,2307752928,2527823781,2597644239,2527434001,2509821582,2621177912,2599136566,2529738250,2940448735,3200682144,3372726103,3344732800,3858006983,4103952514,3925224968,3995225478,4105734224,3970468430,4010399863,4122655875,4554684692,4009349180,3984954174,4062471806,4715947188,4297455414,3546766346,3505254002
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578920943,,,,,,
Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472119082.3,408755299.5,378694244.2,379285166.5,474182332.7,463240410.5,579359510.3,552821028.6,615709420.8,546038160.6,609359769.6,621922351.8,572463651,578629935.1,604215618.9,643963889.9,679607950.9,697956517.8,803513219.2,948036112.1,1135080981,1124806320,1337789003,1457319593,1449995838,1381730098,1243478915,1426212443,1365515979,1380639632,1294033315,1330701099
Nigeria,,,,,,,,,,,,,,,,,,,,,,15355747448,13750315239,12695511361,13999880874,15184968172,13831948401,14580573897,15019547644,19499745193,18632965715,20135326282,14795732933,17554871348,17951860634,16412261307,14626927660,21633809133,22085223008,19710467846,22322698524,17050178134,19032667937,25001543050,24762848686,27827137391,47410660604,39373980637,56477031700,39523893134,44047664648,55408753592,53420148986,41808469033,51878051598,51923946713,57911584063,62972886455,62084568960,71382138449,,
Nicaragua,304381502.3,320131532,387190936.9,487016898.5,578204699.4,639418732.5,629708920.3,695063425.1,692303110.6,703344368.6,744343157.3,772124910.8,1012337220,1003244419,1017419446,1092500000,1136048020,1104044609,1203724437,1377494352,818238399.8,939952031.6,864303177.5,925468499.1,732831022.2,647050190.2,532984253.3,521261035.3,503406671.7,631810026.4,732637863.2,615717603.8,654903557.6,697751487.4,800107749.1,976711635,1135208375,1298256100,1374619811,1542993964,1736093657,1863693691,1798247775,1963266950,2299092866,2475420961,2784666629,3052595986,3300440010,3301789025,3840495659,4157589117,4672987771,4851357525,5164179102,5113366206,5348319642,5890099033,5794843589,6121679932,5574954153,6576972477
Netherlands,,,,,,,,,,62977513533,70150911910,77620570976,85293750210,95227534222,97947989930,95043336220,1.03784E+11,1.02374E+11,1.06688E+11,1.15006E+11,1.17944E+11,1.21321E+11,1.2005E+11,1.22785E+11,1.32289E+11,1.38185E+11,1.41013E+11,1.46352E+11,1.59378E+11,1.73104E+11,1.82899E+11,1.94985E+11,2.00724E+11,2.0869E+11,2.26782E+11,2.47666E+11,2.57933E+11,2.82892E+11,3.01843E+11,3.29048E+11,3.69945E+11,3.75393E+11,3.77823E+11,3.84779E+11,4.1638E+11,4.40364E+11,4.71951E+11,4.97224E+11,5.05263E+11,4.616E+11,5.06502E+11,5.32633E+11,5.49991E+11,5.63622E+11,5.89246E+11,6.32814E+11,6.43371E+11,6.85188E+11,7.1486E+11,7.29013E+11,6.93799E+11,7.39661E+11
Norway,,,,,,,,,,,27405311564,27832262065,31611077813,34058819882,34333491785,35621163584,39971024078,40984644001,45078185388,46150211843,48289552547,49130308980,49195411801,52669546347,56805373566,60908835383,62285667046,62990637594,66931280355,74212999897,80562075023,85432634081,89543288209,92360690297,1.00147E+11,1.05156E+11,1.15698E+11,1.24676E+11,1.25513E+11,1.29085E+11,1.33183E+11,1.38967E+11,1.38588E+11,1.38431E+11,1.39855E+11,1.40489E+11,1.39356E+11,1.41253E+11,1.41439E+11,1.3564E+11,1.36394E+11,1.35283E+11,1.3761E+11,1.35167E+11,1.39771E+11,1.4584E+11,1.47394E+11,1.49899E+11,1.48065E+11,1.49749E+11,1.47915E+11,1.54961E+11
Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128211995,1634706151,1557123846,1748277789,1695227084,1673295577,1657485179,1669535266,1734186974,1553157919,1520319296,1827316786,2063913792,2432029723,2488355029,2057722343,2239939907,2412284143,2546009288,2141648561,1690274330
